username,date,time,tweet,likes,replies,retweets,retweet,hashtags
JeffersonAlumni,2018-04-27,13:11:44,#EastFallsFriday - @JeffersonUniv seniors on our #Eastfalls campus are celebrating their senior class toast! Congratulations to our soon to be #JeffersonAlumni! 🎓🎉 pic.twitter.com/UGM5O9xCPO,4,0,1,True,"#EastFallsFriday,#Eastfalls,#JeffersonAlumni"
JeffersonAlumni,2018-04-26,15:27:53,"#TBT to when President/CEO of @JeffersonUniv and @TJUHospital, Dr. @sklasko threw out the first pitch at the @Phillies vs. Marlins game in 2014! Join #JeffersonAlumni on Saturday, June 9 and watch the @Phillies take on the @Brewers.Register at  http://www.cvent.com/d/sgqlts . pic.twitter.com/QogGm8NomU",6,0,1,True,"#TBT,#JeffersonAlumni"
JeffersonAlumni,2018-04-26,13:50:24,"#DYK: When you register for a #JeffersonAlumni online event, we send you a free reception kit! We had our #BringYourChildToWorkDay helpers get the kits ready for our upcoming “The Power Of Sleep” webinar. Register today at  https://www.jefferson.edu/alumni/events.html … pic.twitter.com/kGumCmhUX1",3,0,1,True,"#DYK,#JeffersonAlumni,#BringYourChildToWorkDay"
JeffersonAlumni,2018-04-25,14:00:44,Join #JeffersonAlumni for an afternoon under the summer sky at Grounds For Sculpture (@gfsnj)! Experience a world of imaginative art during a guided tour of the gardens followed by a private luncheon at the renowned @RatsRestaurant. For more info. visit  http://www.cvent.com/d/sgqkh8  pic.twitter.com/vktiRXaUg2,0,0,0,True,#JeffersonAlumni
JeffersonAlumni,2018-04-23,16:34:46,"It is #MedicalHistoryMonday! Quicker and more accurate than sutures, staples are, well, a staple in closing wounds. Charles Klieman, MD '67, invented the modern surgical stapler in 1982. pic.twitter.com/MXlmVQlGDs",2,0,1,True,#MedicalHistoryMonday
JeffersonAlumni,2018-04-20,17:17:59,"Congratulations to Laura Trinkle-Mulcahy, PhD ‘95 for being the recipient of the Distinguished Alumni Award, and to @KozlowskiLisa for receiving the Honorary Lifetime Membership Award at JCBS Alumni Day. Way to go ladies! pic.twitter.com/2LhN9BHlpm",5,0,1,True,
JeffersonAlumni,2018-04-20,15:42:33,".@JeffersonUniv College of Biomedical Sciences Alumni Day is underway! Our women in science panel is sharing stories and answering questions about, “Achieving Success in Science: Exploring the Gender Gap”. pic.twitter.com/ziyGf1itsW",3,0,1,True,
JeffersonAlumni,2018-04-20,09:42:25,"#JeffersonAlumni - Congrats to Specialist Radiation Oncologist, Gregg Alan Dickerson, MD, FACR, FACRO, who will be Noted in The Leading Physicians of the World. Dr. Alan completed his Radiation Oncology residency with the Bodine Center for Cancer Treatment within @TJUHospital. pic.twitter.com/0UDUvlCO6u",2,0,1,True,#JeffersonAlumni
JeffersonAlumni,2018-04-19,14:51:04,"SKMC Alumni Weekend is exactly 6 months from today. To honor the 50th reunion class, we are throwing it back to 1968! Happy #TBT! 3's and 8's - Save the Date - 10/19 & 20. For information visit,   http://www.cvent.com/d/ytq5t4  pic.twitter.com/J6u12dYxqw",2,0,0,True,#TBT
JeffersonAlumni,2018-04-18,13:56:39,"President/CEO of @JeffersonUniv and @TJUHospital, Dr. @sklasko gives us a sneak peek of his new book - #BlessThisMess. https://twitter.com/JeffersonUniv/status/986342715930677248 …",6,0,4,True,#BlessThisMess
